"","SU_ID","P_PANEL","NATIONAL_WEIGHT","REGION_WEIGHT","NATIONAL_WEIGHT_POP","REGION_WEIGHT_POP","P_GEO","SOC1","SOC2A","SOC2B","SOC3A","SOC3B","SOC4A","SOC4B","PHYS8","PHYS1A","PHYS1B","PHYS1C","PHYS1D","PHYS1E","PHYS1F","PHYS1G","PHYS1H","PHYS1I","PHYS1J","PHYS1K","PHYS1L","PHYS1M","PHYS1N","PHYS1O","PHYS1P","PHYS1Q","SOC5A","SOC5B","SOC5C","SOC5D","SOC5E","PHYS2_1","PHYS2_2","PHYS2_3","PHYS2_4","PHYS2_5","PHYS2_6","PHYS2_7","PHYS2_8","PHYS2_9","PHYS2_10","PHYS2_11","PHYS2_12","PHYS2_13","PHYS2_14","PHYS2_15","PHYS2_16","PHYS2_17","PHYS2_18","PHYS2_19","PHYS2_DK","PHYS2_SKP","PHYS2_REF","PHYS10A","PHYS10B","PHYS10C","PHYS10D","PHYS10E","ECON8A","ECON8B","ECON8C","ECON8D","ECON8E","ECON8F","ECON8G","ECON8H","ECON8I","ECON8J","ECON8K","ECON8L","ECON8M","ECON8N","ECON8O","ECON8P","ECON8Q","ECON8R","ECON8S","ECON7_1","ECON7_2","ECON7_3","ECON7_4","ECON7_5","ECON7_6","ECON7_7","ECON7_8","ECON7_DK","ECON7_SKP","ECON7_REF","ECON1","ECON4","ECON4A","ECON4B","ECON6A","ECON6B","ECON6C","ECON6D","ECON6E","ECON6F","ECON6G","ECON6H","ECON6I","ECON6J","ECON6K","ECON6L","ECON5A_A","ECON5A_B","PHYS7_1","PHYS7_2","PHYS7_3","PHYS7_4","PHYS7_DK","PHYS7_SKP","PHYS7_REF","PHYS11","PHYS9A","PHYS9B","PHYS9C","PHYS9D","PHYS9E","PHYS9F","PHYS9G","PHYS9H","PHYS3A","PHYS3B","PHYS3C","PHYS3D","PHYS3E","PHYS3F","PHYS3G","PHYS3H","PHYS3I","PHYS3J","PHYS3K","PHYS3L","PHYS3M","PHYS4","PHYS5","PHYS6","AGE4","AGE7","GENDER","RACETH","RACE_R2","EDUCATION","EDUC4","HHSIZE1","REGION4","REGION9","P_DENSE","MODE","LANGUAGE","MAIL50","RACE1_BANNER","INC_BANNER","AGE_BANNER","HH_BANNER","ECON2","ECON3","PHYS11_TEMP","HHINCOME","HH01S","HH25S","HH612S","HH1317S","HH18OVS"
"31","0020051205","ABS",NA,0.8343146303,NA,11402.356389,"(17) Phoenix-Mesa-Chandler, Arizona",2,1,1,1,1,2,NA,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,4,3,4,4,1,1,2,2,2,1,1,2,2,2,1,1,2,1,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,5,2,1,1,4,3,1,4,8,3,2,1,2,1,3,2,1,NA,"16",NA,7,0,0,0,0,1
"32","0020051992","ABS",NA,1.6418557087,NA,20349.722057,"(11) Atlanta-Sandy Springs-Alpharetta, Georgia",2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,4,5,5,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,NA,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,6,4,4,3,5,3,2,1,4,1,4,2,3,"20","36","97.6",9,1,1,0,0,2
"33","0020052152","ABS",NA,0.184970393,NA,2527.9412181,"(17) Phoenix-Mesa-Chandler, Arizona",2,3,3,2,2,1,1,2,NA,NA,1,NA,NA,2,1,2,2,2,2,1,2,2,2,2,2,1,2,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,2,1,2,2,2,2,2,2,1,1,1,2,2,2,1,2,1,1,1,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,1,NA,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,4,5,2,1,1,6,4,2,4,8,3,2,1,2,1,4,2,2,"35","8","97.3",9,0,0,0,0,2
"34","0020054249","ABS",NA,0.5896678843,NA,1866.9442821,"(15) Cleveland-Elyria, Ohio",3,2,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,5,1,5,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,1,1,0,1,1,0,0,0,0,0,0,0,0,1,NA,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,2,2,2,1,2,2,2,1,NA,NA,NA,1,NA,NA,1,1,2,2,1,2,1,2,2,2,2,3,2,1,1,5,4,4,2,3,3,2,1,1,1,4,2,3,"20","40","97.1",9,0,0,1,1,2
"35","0020055590","ABS",NA,0.3367362169,NA,5348.1188197,"(14) Chicago-Naperville-Elgin, Illinois-Indiana-Wisconsin",4,2,1,1,2,2,1,3,2,2,2,2,2,2,1,2,2,2,1,1,2,1,1,2,2,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,2,2,2,1,2,2,2,1,2,2,1,1,2,1,2,2,2,2,1,2,1,1,2,2,1,0,1,0,0,0,0,0,0,0,0,3,7,2,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,1,2,2,2,2,2,2,1,2,2,2,NA,NA,1,1,NA,2,2,2,2,2,2,2,2,3,5,2,1,1,3,3,5,2,3,3,2,1,2,1,4,2,3,NA,"23",NA,8,0,0,0,1,4
"36","0020056310","ABS",NA,0.3998693384,NA,1849.5714353,"(18) Pittsburgh, Pennsylvania",2,5,5,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,2,2,1,1,2,1,2,2,1,2,2,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,NA,4,5,4,4,4,2,4,2,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,1,2,2,1,1,2,2,2,NA,1,NA,2,2,2,1,NA,2,NA,NA,NA,1,2,2,2,4,6,1,1,1,5,4,1,1,2,3,2,1,1,1,3,3,1,"40","40",NA,7,0,0,0,0,1
"37","0020056993","ABS",NA,0.1534925376,NA,5359.636105,"(3) Florida",3,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,4,4,4,3,3,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,3,2,5,5,4,4,4,4,4,1,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,1,NA,NA,NA,1,NA,NA,NA,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,4,7,1,1,1,5,4,2,3,5,3,2,1,2,1,4,3,2,NA,"0","97.5",9,0,0,0,0,2
"38","0020061727","ABS",NA,2.1309718382,NA,71875.238073,"(8) New York",1,2,2,1,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,3,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,5,5,5,2,5,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,3,2,5,5,4,4,4,1,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,4,7,2,1,1,2,2,2,1,2,3,1,1,3,1,1,3,2,NA,"0","99.6",2,0,0,0,0,2
"39","0020068437","ABS",NA,0.5642121829,NA,19030.230358,"(8) New York",2,3,3,2,2,2,2,2,NA,NA,NA,NA,1,NA,NA,NA,1,2,2,2,2,1,2,2,1,4,3,2,3,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,3,2,4,4,1,2,2,2,1,1,2,2,2,1,1,2,2,1,2,2,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,NA,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,2,1,2,2,1,2,2,1,NA,NA,NA,NA,2,2,1,2,2,1,2,2,2,2,2,2,4,5,2,1,1,6,4,1,1,2,3,2,1,3,1,2,2,1,"10","10","98",6,0,0,0,0,1
"40","0020068671","ABS",NA,0.4175503422,NA,964.18438988,"(13) Birmingham-Hoover, Alabama",2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,3,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,3,1,1,1,1,1,1,1,1,2,1,1,1,NA,1,1,1,1,1,1,1,1,2,1,0,1,1,0,1,0,1,0,0,0,0,2,NA,4,4,NA,3,4,4,4,4,2,4,1,4,4,4,3,3,0,0,0,1,0,0,0,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,2,2,2,3,5,2,1,1,5,4,4,3,6,3,2,1,2,1,2,2,5,NA,"18","97.9",4,0,0,0,0,4
"41","0020068804","ABS",NA,1.1480691744,NA,56892.309295,"(1) California",2,4,4,3,3,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,1,2,2,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,4,4,4,3,3,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,0,1,0,0,0,0,0,0,0,0,0,3,2,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,NA,NA,NA,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,5,1,4,2,6,4,1,4,9,3,2,1,2,4,1,2,1,NA,"0",NA,3,0,0,0,0,1
"42","0020074032","ABS",NA,0.2116568053,NA,3076.2860297,"(6) Missouri",3,NA,3,2,3,2,2,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,5,5,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,3,2,5,5,4,1,4,1,4,1,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,1,2,2,2,2,1,2,2,2,4,6,2,NA,1,6,4,2,2,4,3,2,1,3,NA,1,3,2,NA,"0","97.8",2,0,0,0,0,2
"43","0020075195","ABS",NA,1.4528371492,NA,2908.1663659,"(7) Montana",1,5,5,2,2,2,2,4,2,1,2,1,2,2,2,2,2,1,2,1,2,1,2,1,2,4,4,4,4,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,2,1,2,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,0,1,0,0,1,0,0,0,0,0,0,3,8,4,4,2,4,4,4,4,4,4,4,4,4,4,4,3,3,0,1,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,NA,2,1,2,2,2,2,3,1,NA,1,3,3,2,4,8,2,2,1,1,NA,3,2,2,NA,"40",NA,7,0,0,0,0,2
"44","0020076663","ABS",NA,0.6093203962,NA,4747.8602857,"(9) Oregon",1,5,5,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,5,5,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,1,0,0,0,0,0,0,2,NA,3,3,4,1,4,4,4,1,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,NA,2,5,4,1,4,9,3,2,1,1,NA,1,2,1,NA,"20","97.7",3,0,0,0,0,1
"45","0020076739","ABS",NA,1.3393145334,NA,4240.3964618,"(15) Cleveland-Elyria, Ohio",4,4,5,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,3,2,3,1,1,1,2,2,2,2,1,1,1,1,NA,1,1,1,1,1,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,3,4,2,2,4,1,4,4,4,1,4,4,4,4,1,4,2,2,0,0,0,1,0,0,0,1,2,2,2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,2,2,2,2,1,1,3,3,2,2,3,3,2,1,1,1,1,2,3,NA,"45","98.6",2,0,0,1,0,1
"46","0020077076","ABS",NA,0.2187922552,NA,12562.965191,"(10) Texas",3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,3,1,5,2,1,2,1,2,2,1,2,1,1,2,2,1,1,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,3,2,5,5,4,4,4,1,4,4,1,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,1,2,2,2,1,2,2,1,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,4,6,1,1,1,5,4,2,3,7,3,2,1,2,1,3,3,2,NA,"0","98.8",7,0,0,0,0,2
"47","0020079227","ABS",NA,0.8410014363,NA,1941.994473,"(13) Birmingham-Hoover, Alabama",3,2,3,1,1,2,2,3,2,2,2,2,2,NA,NA,1,NA,2,2,2,2,NA,NA,1,NA,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,2,4,4,3,3,2,1,1,2,2,1,2,2,1,1,2,2,2,1,2,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,3,1,4,3,4,4,4,1,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,1,2,2,2,1,2,2,1,1,1,2,2,NA,1,2,2,2,2,2,2,1,2,2,2,4,7,2,2,2,3,3,2,3,6,3,2,1,2,2,2,3,2,NA,"16","98.6",5,0,0,0,0,2
"48","0020079464","ABS",NA,0.6268643108,NA,2612.425752,"(16) Columbus, Ohio",2,4,2,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,2,1,2,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,1,1,1,0,0,0,0,0,0,0,3,1,5,5,4,4,4,NA,4,1,1,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,2,2,1,1,1,1,2,2,1,1,2,2,2,NA,2,1,2,2,2,2,2,2,2,2,3,4,1,1,1,3,3,2,2,3,3,2,1,1,1,4,2,2,NA,"0",NA,9,0,0,0,0,2
"49","0020079657","ABS",NA,4.7382883171,NA,49384.525688,"(2) Colorado",3,4,2,NA,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,4,2,4,1,3,1,1,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,1,NA,1,4,4,1,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,1,3,2,2,2,5,4,8,3,2,1,3,3,3,2,3,NA,"45",NA,7,0,0,1,0,4
"50","0020082504","ABS",NA,0.4592307613,NA,5015.2940223,"(5) Minnesota",2,3,3,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,3,3,4,4,2,2,1,2,1,1,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,0,1,0,0,0,0,0,0,0,0,1,NA,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,3,2,1,1,6,4,2,2,4,3,1,1,2,1,3,2,2,"40","40",NA,8,0,0,0,0,2
"51","0020082633","ABS",NA,0.110203038,NA,3848.057963,"(3) Florida",2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,3,2,5,5,4,4,4,1,4,1,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,7,1,1,1,7,4,2,3,5,3,2,1,2,1,4,3,2,NA,"0","97.8",9,0,0,0,0,2
"52","0020084505","ABS",NA,1.5026320441,NA,6262.1441042,"(16) Columbus, Ohio",2,3,3,1,1,2,2,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,2,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,5,4,3,1,1,2,2,1,1,2,1,1,2,2,1,2,2,1,2,1,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,NA,5,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,1,0,0,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,3,2,4,3,2,2,3,3,2,1,1,3,1,2,2,"16","32",NA,2,0,0,0,0,2
"53","0020085597","ABS",NA,0.8297099922,NA,1660.8431951,"(7) Montana",4,2,3,1,2,1,1,3,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,1,2,2,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,3,3,3,3,2,2,2,2,1,2,2,1,2,2,1,2,2,2,1,1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,3,2,5,5,4,4,4,1,4,1,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,2,1,2,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,4,6,2,NA,1,4,3,2,4,8,1,2,1,1,NA,4,3,2,NA,"0",NA,9,0,0,0,0,2
"54","0020087772","ABS",NA,0.4897124287,NA,1130.8171294,"(13) Birmingham-Hoover, Alabama",2,5,3,1,1,2,2,3,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,3,4,3,3,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,5,1,3,1,3,1,2,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,1,0,0,1,0,1,0,1,0,0,0,0,1,NA,1,1,4,1,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,4,2,3,3,2,3,6,3,1,1,2,5,NA,2,2,"30","40","98.4",NA,0,0,0,0,2
"55","0020088685","ABS",NA,0.3258621591,NA,2539.1370672,"(9) Oregon",4,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,3,2,3,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,0,1,0,0,0,0,0,0,0,0,1,NA,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,3,4,1,NA,1,5,4,2,4,9,3,2,1,1,NA,2,2,2,"40","40",NA,6,0,0,0,0,2
"56","0020088913","ABS",NA,0.6270845583,NA,1985.4090103,"(15) Cleveland-Elyria, Ohio",3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,4,4,3,1,1,1,1,1,2,2,2,1,1,2,2,1,1,2,2,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2,5,5,4,4,4,1,1,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,NA,1,NA,NA,NA,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,2,1,1,3,3,3,2,3,3,2,1,1,1,3,2,5,NA,"0",NA,6,0,0,0,0,3
"57","0020092297","ABS",NA,0.4910563004,NA,2271.3512117,"(18) Pittsburgh, Pennsylvania",2,3,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,2,1,2,2,NA,1,2,1,2,1,2,1,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,1,NA,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,1,1,4,3,1,1,2,3,2,1,1,1,3,2,1,"45","50","97.4",8,0,0,0,0,1
"58","0020095423","ABS",NA,0.2318963145,NA,2532.5572634,"(5) Minnesota",3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,5,5,3,1,2,2,2,1,2,2,2,2,2,2,1,1,2,1,1,2,2,1,1,1,0,1,0,0,1,0,0,0,0,0,0,3,3,2,3,3,4,4,4,4,4,1,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,4,2,1,1,5,4,2,2,4,3,2,1,2,1,2,2,2,NA,"40","97.6",5,0,0,0,0,2
"59","0020095885","ABS",NA,0.3177771504,NA,1324.3204259,"(16) Columbus, Ohio",2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,5,5,5,3,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,3,2,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,1,2,2,1,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,7,2,1,1,5,4,1,2,3,3,2,1,1,1,3,3,1,NA,"0","96.5",8,0,0,0,0,1
"60","0020097778","ABS",NA,0.2613018985,NA,9124.1119045,"(3) Florida",2,4,3,3,2,2,1,3,2,1,2,1,2,1,2,1,2,2,2,2,1,1,1,2,1,4,4,4,4,4,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,3,3,2,2,3,2,2,1,1,1,2,2,NA,1,2,2,1,2,2,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,NA,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,1,0,1,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,2,2,NA,2,1,NA,2,NA,2,2,2,1,1,5,4,2,3,5,3,2,1,2,1,2,2,2,"32","40","97.8",5,0,0,0,0,2
"61","0020099604","ABS",NA,1.5324272757,NA,18993.428575,"(11) Atlanta-Sandy Springs-Alpharetta, Georgia",3,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,2,1,2,2,1,2,1,2,1,1,1,2,1,2,2,1,1,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,NA,2,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,5,4,1,3,5,3,2,1,4,1,1,2,1,"10","15","98.1",3,0,0,0,0,1
"62","0020101919","ABS",NA,0.2932836145,NA,4262.6755359,"(6) Missouri",2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,NA,2,2,2,2,1,3,2,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,2,3,3,3,2,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2,NA,2,4,4,4,4,1,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,4,6,1,NA,1,6,4,2,2,4,3,2,1,3,NA,4,3,2,NA,"40",NA,9,0,0,0,0,2
"63","0020102208","ABS",NA,0.79382149,NA,4240.1426313,"(12) Baltimore-Columbia-Towson, Maryland",3,5,5,1,1,2,2,5,2,2,2,2,1,2,2,1,2,1,2,2,2,1,2,2,2,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,5,5,5,5,5,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,NA,1,0,1,0,0,0,0,0,0,0,0,3,2,5,NA,4,4,4,1,4,1,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,1,2,NA,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,4,7,2,1,1,3,3,1,3,5,3,2,1,2,1,NA,3,1,NA,"(998) SKIPPED ON WEB","(998) SKIPPED ON WEB",NA,0,0,0,0,1
